supplier_id,supplier_name,region,country,contact_email,contract_start,contract_end,on_time_delivery_rate,quality_score,total_orders_supplied,days_to_contract_end,order_norm,score,segment
: ,:email,North America,"S-,delivery}scorecontactname@T0037@_:-orders8supplied2:: ",", ",2019-09-18,2024-10-12,0.88,0.78,1480,-396,0.3643410852713178,0.788,Good
: , ,Europe,: ,: {,2019-11-12,2024-01-02,0.93,0.88,603,-680,0.02441860465116279,0.819,Good
: ,", ",Asia Pacific,: ,8_ ,2019-05-03,2022-01-05,0.83,0.82,1012,-1407,0.18294573643410852,0.761,Good
- 91,,Latin America,n_delivery,:end82,2021-07-18,2024-12-14,0.87,0.83,1895,-333,0.5251937984496124,0.82,Good
on,"-o_rate,",Middle East & Africa,-quality_1,a-: {total_orders_,2019-07-01,2026-01-02,0.93,0.87,1345,51,0.312015503875969,0.844,Good
nameend__. ,", ",North America,,", @",2019-11-16,2025-12-11,0.93,0.81,1572,29,0.4,0.829,Good
.  01o3__,"supplied4-4, ",Middle East & Africa,: ,: ,2020-05-03,2024-08-29,0.82,0.78,3054,-440,0.9744186046511628,0.819,Good
contact ,: ,Latin America,} ,,2018-05-29,2025-01-22,0.92,0.88,1017,-294,0.18488372093023256,0.83,Good
", 8",SUP}end,Asia Pacific,contract_,an ,2018-12-16,2024-01-14,0.86,0.87,1791,-668,0.4848837209302326,0.826,Good
country8 ,0000 097scorei__ ,Europe,:,contracta-.7,2018-09-20,2022-03-18,0.93,0.84,1939,-1335,0.5422480620155039,0.855,Excellent
"quality5, ",contract.on1,North America,",emailend",-9,2019-02-28,2026-01-12,0.93,0.81,3105,61,0.9941860465116279,0.888,Excellent
 ,00,Latin America,suppliername9,contact,2019-02-15,2024-03-03,0.89,0.77,540,-619,0.0,0.753,Good
: ,._ 04. }_ 0time- 0 ,Asia Pacific,totalstart ,contract 8contract,2018-06-16,2025-12-14,0.92,0.87,1553,32,0.3926356589147287,0.847,Good
end_i8a.scorepa4start2}total_id-end,quality,North America,: ,8 ,2018-05-10,2025-12-03,0.93,0.77,813,21,0.1058139534883721,0.784,Good
_rate_ ,: ,Middle East & Africa,"T00onend, ",:00,2018-09-18,2023-01-14,0.93,0.81,2766,-1033,0.8627906976744186,0.875,Excellent
202- 0: ,",7",Middle East & Africa,: ,1__,2020-02-21,2023-06-11,0.93,0.83,1558,-885,0.3945736434108527,0.836,Good
-0300:emailssupplierdelivery_-,S ,Latin America,"idtotal-66quality, ",",_ ",2019-04-28,2021-12-01,0.84,0.87,787,-1442,0.09573643410852713,0.778,Good
:00{_,}.region }}9contact0-_s,North America,id_2,:-,2019-12-30,2021-12-01,0.82,0.82,556,-1442,0.006201550387596899,0.739,Good
 ,: 0:: ,Latin America,",00",_email,2020-07-22,2023-09-12,0.92,0.77,2986,-792,0.9480620155038759,0.863,Excellent
,p_.00-,Latin America,"{__n9, ",4_,2021-07-01,2024-09-01,0.87,0.78,874,-437,0.12945736434108526,0.76,Good
: 0._ ,}{___. ,Latin America, , ,2019-01-01,2022-11-12,0.82,0.88,1403,-1096,0.33449612403100776,0.795,Good
",",202{,Middle East & Africa,suppliername{,":, ",2019-05-20,2021-12-01,0.84,0.88,651,-1442,0.04302325581395349,0.776,Good
", ",: ,Middle East & Africa,contract-,ae,2021-07-22,2025-11-03,0.82,0.88,3118,-9,0.9992248062015504,0.862,Excellent
 ,Se:quality}: ,Europe,country{: ,:,2020-03-25,2022-05-09,0.93,0.77,974,-1283,0.1682170542635659,0.79,Good
,8,Latin America," 1,}}",: ,2020-06-08,2022-02-03,0.82,0.77,1011,-1378,0.18255813953488373,0.736,Good
SUP ,:-3nsupplied1,Asia Pacific,",-quality ",: ,2020-11-20,2023-07-17,0.86,0.87,791,-849,0.09728682170542635,0.788,Good
", ",,North America,start 0316}121,,2021-06-02,2026-01-12,0.93,0.88,2489,61,0.7554263565891473,0.893,Excellent
", ",:.}8 ,Middle East & Africa,", ",contact ,2021-07-22,2026-01-12,0.83,0.77,540,61,0.0,0.723,Good
: ,":, 0_contact:00",Europe,: ,contract_-,2018-09-08,2025-10-18,0.93,0.81,1913,-25,0.5321705426356589,0.842,Good
supplier:.score,s,Asia Pacific,"s,_48s-email,8countrye00",8,2019-07-18,2023-01-30,0.91,0.84,1019,-1017,0.18565891472868218,0.81,Good
"rate country,_contract__@.}",region ,Middle East & Africa,"endscore9,}50000total00:00",,2021-05-23,2024-03-03,0.82,0.83,1386,-619,0.32790697674418606,0.775,Good
a,,North America,data.,:00,2021-07-22,2021-12-20,0.86,0.81,3114,-1423,0.9976744186046511,0.854,Excellent
T00endstart,"s_1,_ ",Europe,: ,__100quality,2019-07-10,2026-01-12,0.82,0.88,951,61,0.15930232558139534,0.778,Good
}_contact,", ",Middle East & Africa,400_contract_,}score,2019-07-25,2021-12-01,0.82,0.77,1010,-1442,0.1821705426356589,0.736,Good
00 ,__,North America,contactstart00, ,2018-05-10,2023-06-17,0.9,0.81,907,-879,0.14224806201550388,0.788,Good
: ,", ",North America,", ",_00_,2018-11-22,2026-01-12,0.87,0.88,845,61,0.1182170542635659,0.799,Good
", ","100id,,, ",Middle East & Africa,id@,",, ",2019-02-14,2026-01-12,0.82,0.85,909,61,0.14302325581395348,0.764,Good
", ",son ,North America,"total_totalsupplied,}",: ,2020-09-17,2026-01-12,0.93,0.88,636,61,0.037209302325581395,0.821,Good
:," 0 0},l",Asia Pacific,__onT00: ,,2020-03-27,2025-07-13,0.82,0.8,1402,-122,0.33410852713178296,0.763,Good
: ,: ,Europe,}orders8{totaltime,: ,2018-05-10,2023-04-14,0.89,0.77,2168,-943,0.6310077519379845,0.816,Good
supplier_end}2},: ,North America, ,--supplier6_,2018-07-15,2023-12-05,0.82,0.88,3038,-708,0.9682170542635659,0.859,Excellent
_.--01-o5delivery, ,Latin America,quality_.,:: ,2020-05-10,2023-03-14,0.93,0.83,1366,-974,0.3201550387596899,0.829,Good
_,: {,Latin America,"-,regionsupplied",quality_:_icontact_,2019-12-30,2023-07-21,0.93,0.85,748,-845,0.08062015503875969,0.813,Good
: on8,-0:82s::00,Latin America,: ,_00,2018-05-10,2021-12-03,0.87,0.83,868,-1440,0.12713178294573643,0.78,Good
data-region ,._ ,Europe,quality0-,contract-timerate7{T000,2021-03-19,2022-03-05,0.93,0.77,547,-1348,0.0027131782945736434,0.773,Good
id71 ,: ,Europe, ,contract,2018-05-10,2022-01-14,0.82,0.87,837,-1398,0.11511627906976744,0.77,Good
,total_name,Europe,supplied7,", ",2020-12-18,2024-01-17,0.86,0.88,1017,-665,0.18488372093023256,0.8,Good
:: ,p_p.},Asia Pacific,4} ,",rateo",2020-07-26,2022-05-05,0.82,0.77,1354,-1287,0.31550387596899226,0.75,Good
id ,4email.ic-s: ,Europe, ,",{8_: 000 ",2019-01-05,2022-04-01,0.92,0.77,944,-1321,0.15658914728682172,0.784,Good
total,",orders ",Asia Pacific,T00: ,-:._o,2020-03-27,2026-01-12,0.93,0.8,1310,61,0.29844961240310075,0.815,Good
contracte9,: ,North America,,}_1i7,2018-07-30,2023-07-22,0.85,0.87,1987,-844,0.5608527131782945,0.829,Good
.1._supplied,-_ ,Europe,", ", ,2021-03-15,2026-01-12,0.93,0.88,2440,61,0.7364341085271318,0.891,Excellent
A: ,T00onon,North America,,contactemail,2019-07-17,2021-12-16,0.92,0.8,990,-1427,0.1744186046511628,0.797,Good
: ,,Middle East & Africa,_contract., {,2021-07-22,2024-04-11,0.82,0.87,885,-580,0.13372093023255813,0.771,Good
2__ 0.,", ",Asia Pacific,region,s8start0iddelivery7-aon--9oorders2{data,2020-03-05,2026-01-12,0.93,0.82,789,61,0.09651162790697675,0.803,Good
{_-}_T00contract00,: ,Latin America, ,"delivery_,- 0- ",2019-11-18,2022-01-01,0.93,0.8,1352,-1411,0.3147286821705426,0.816,Good
-supplierasupplied,_,Latin America,: ,contract_ 0on5.,2020-03-17,2024-09-21,0.82,0.85,742,-417,0.07829457364341086,0.758,Good
supplied@email.,:_a,North America,", time",",contract_delivery8, ",2018-07-03,2023-01-21,0.93,0.88,1245,-1026,0.27325581395348836,0.844,Good
qualitys_contract_country:o1,contact_,Latin America,supplier_end,.countryn7:delivery on,2021-07-05,2026-01-05,0.88,0.88,1432,54,0.3457364341085271,0.827,Good
contact: ,SUP7- ,Asia Pacific,: ,"contractdelivery,_,, ",2018-08-30,2022-12-04,0.92,0.87,3100,-1074,0.9922480620155039,0.907,Excellent
"o-,: ",}7{,Europe,_a,_regionend,2021-05-17,2024-09-01,0.93,0.77,1880,-437,0.5193798449612403,0.825,Good
iddata1suppliername,:,Middle East & Africa,:9,contractname8,2020-07-20,2023-01-03,0.9,0.8,920,-1044,0.14728682170542637,0.785,Good
"7_,,___score",,North America,.}_ ,: ,2021-01-14,2024-01-09,0.93,0.82,2382,-673,0.713953488372093,0.864,Excellent
"_-00contractend8data:,",:},North America,s{,on,2018-12-09,2023-07-18,0.9,0.88,3119,-848,0.9996124031007751,0.902,Excellent
"8 000id,9.supplier4",,Latin America,T00} ,data,2018-05-10,2022-09-12,0.86,0.85,635,-1157,0.03682170542635659,0.774,Good
supplier},",-T008-supplied_,1 ",Middle East & Africa,__2SUPo ,contract_,2019-11-26,2024-07-29,0.88,0.77,2953,-471,0.9352713178294574,0.842,Good
__suppliede,8_suppliercontract.,North America,", ",acontract_. ,2021-07-22,2026-01-12,0.88,0.88,1558,61,0.3945736434108527,0.831,Good
:_supplier_rate,"start,supplier00",North America,supplier-0total,: ,2018-07-14,2024-03-12,0.9,0.8,1364,-610,0.31937984496124033,0.802,Good
supplied5 ,T00:@_rate,Asia Pacific,supplier5_rate,: ,2020-05-14,2026-01-12,0.82,0.87,756,61,0.08372093023255814,0.766,Good
delivery_,1,Europe,_,T00,2019-09-05,2023-12-18,0.93,0.82,1242,-695,0.27209302325581397,0.82,Good
,: ,Europe,".__id, ",", ",2021-05-25,2025-12-13,0.93,0.81,1469,31,0.36007751937984495,0.825,Good
:,:,Asia Pacific,", ",",-",2019-09-14,2025-04-05,0.82,0.87,2129,-221,0.6158914728682171,0.82,Good
", ","98ordersscore,",Latin America,,: ,2018-12-01,2024-11-20,0.83,0.88,3117,-357,0.9988372093023256,0.867,Excellent
1 03 ,contract ,Latin America,",, ",": , ",2019-02-22,2025-09-23,0.82,0.88,540,-50,0.0,0.762,Good
:8T00@i ,-,North America,:s, ,2021-07-01,2024-02-03,0.88,0.87,3100,-648,0.9922480620155039,0.887,Excellent
: ,supplierT00,North America,: ,1deliverytotal1,2021-07-20,2023-01-12,0.82,0.87,870,-1035,0.12790697674418605,0.771,Good
 ,. ,Middle East & Africa,S,contract_,2018-11-05,2025-01-30,0.84,0.87,1353,-286,0.31511627906976747,0.8,Good
supplied00,88orders_time,North America,..1: ,.T00 ,2021-07-22,2024-12-23,0.82,0.77,881,-324,0.13217054263565892,0.731,Good
:,quality,North America,delivery_delivery_3name,: ,2018-06-12,2026-01-12,0.82,0.88,1566,61,0.39767441860465114,0.802,Good
totallid__email,  ,Asia Pacific,SUPsupplier-:8_supplierT00, ,2021-04-02,2022-01-15,0.83,0.88,1309,-1397,0.29806201550387595,0.797,Good
: 00:00 0_,,Asia Pacific,on_ 0on_5,Srate_ name,2018-05-10,2025-03-11,0.93,0.82,2894,-246,0.9124031007751938,0.884,Excellent
,,Middle East & Africa,supplierid__ 0 .:,"1:, ",2019-05-22,2023-05-21,0.9,0.77,3117,-906,0.9988372093023256,0.858,Excellent
country ,contract,Middle East & Africa,", ",data.:.,2019-07-05,2024-12-14,0.93,0.86,617,-333,0.029844961240310077,0.812,Good
:{,,Europe,contact_}0}total,:.}total__o00,2019-08-22,2025-12-12,0.86,0.77,1241,30,0.2717054263565892,0.765,Good
" totalse_:, ",: ,Middle East & Africa,contract_T00,",_}startid",2018-08-10,2022-02-12,0.93,0.8,2445,-1369,0.7383720930232558,0.859,Excellent
8 ,supplier__,Asia Pacific,: 0s ,", ",2020-03-29,2023-12-29,0.82,0.87,1782,-684,0.4813953488372093,0.806,Good
"contract-_, ",",iorders: ",Asia Pacific,_24:00,n_,2019-03-08,2023-05-04,0.84,0.87,1563,-923,0.39651162790697675,0.808,Good
", ",regionion,Asia Pacific,: ,countrys,2019-12-26,2024-05-03,0.82,0.88,558,-558,0.0069767441860465115,0.763,Good
7,", ",Europe,: ,:countryscore,2021-07-01,2024-06-17,0.86,0.77,1093,-513,0.21434108527131782,0.759,Good
regioncountrys61on7_name,",",Europe,":00-0n-,n.64-4a",on_:00,2021-06-29,2024-03-13,0.89,0.88,754,-609,0.08294573643410853,0.805,Good
contact2supplierT0000: ,:name,Europe,00T00 ,T00contract00 ,2018-05-10,2024-11-12,0.88,0.77,874,-365,0.12945736434108526,0.761,Good
total,,Asia Pacific,l-,-atimesid00}00_8rate,2020-08-11,2023-11-30,0.93,0.85,1245,-713,0.27325581395348836,0.832,Good
contract00l,: ,Europe,7,_ ,2018-05-10,2026-01-12,0.82,0.88,643,61,0.03992248062015504,0.766,Good
-on}}_,_: ,North America,"--l-, ",{}}. ,2018-07-18,2023-03-30,0.82,0.86,655,-958,0.044573643410852716,0.758,Good
s,contact_rate- 0,Latin America,: ,}_ 0_2-:00.,2019-09-03,2026-01-12,0.82,0.77,3058,61,0.975968992248062,0.816,Good
{_ e,: ,Asia Pacific,contract{,", ",2019-10-12,2023-08-20,0.85,0.88,679,-815,0.053875968992248065,0.782,Good
"-00,.",SUP,Asia Pacific,: 0_-end ,"region, ",2021-05-29,2023-03-18,0.86,0.77,3108,-970,0.9953488372093023,0.838,Good
,: ,Asia Pacific,pid,:00,2018-05-10,2025-09-18,0.88,0.88,1305,-55,0.29651162790697677,0.822,Good
", ",_acontract_ ,North America,":supplierregion-id, ",}8T00 0: 0 7SUP.9on: ,2018-11-12,2025-01-21,0.93,0.88,3005,-295,0.9554263565891473,0.913,Excellent
: ,: ,Asia Pacific,", ", ,2018-06-05,2023-11-11,0.84,0.83,3100,-732,0.9922480620155039,0.851,Excellent
: name,"l,-{@, ",Asia Pacific,":8, ",_,2019-01-28,2023-12-25,0.93,0.85,915,-688,0.14534883720930233,0.82,Good
:,: ,Europe,: ,",, ",2021-07-22,2026-01-12,0.82,0.85,883,61,0.13294573643410854,0.763,Good
contact00: ,: ,North America,:-deliverye{800.7,", ",2018-11-30,2024-01-10,0.87,0.88,868,-672,0.12713178294573643,0.8,Good
": -, ",: ,North America,_rate ,--,2020-05-13,2026-01-12,0.88,0.83,932,61,0.15193798449612403,0.787,Good
data,contact,Asia Pacific,,9 0idsupplier_:,2019-03-05,2022-01-25,0.88,0.82,2085,-1387,0.5988372093023255,0.828,Good
:,supplier ,Europe,: , ,2021-07-22,2023-08-02,0.93,0.77,542,-833,0.0007751937984496124,0.773,Good
",T00 ",", ",Latin America,: , ,2020-11-08,2024-08-03,0.84,0.77,1295,-466,0.2926356589147287,0.757,Good
", ",region 0__5end_{,North America,} ,", ",2021-02-07,2022-03-05,0.82,0.77,660,-1348,0.046511627906976744,0.723,Good
 0regiontotalsuppliedtimee5@,,Europe,data ,:-,2018-12-03,2026-01-12,0.83,0.86,1364,61,0.31937984496124033,0.791,Good
": }}0contract,region{contacttime{",  000,Europe,8,email_supplierendT00:ondata,2021-06-15,2025-01-01,0.82,0.77,715,-315,0.06782945736434108,0.725,Good
supplier,:contracts1onstart ,Asia Pacific,: ,rateemail,2019-12-26,2023-02-11,0.82,0.83,1841,-1005,0.5042635658914729,0.792,Good
quality ,T00: ,North America,2 ,supplier ,2019-08-01,2022-04-01,0.93,0.83,1471,-1321,0.3608527131782946,0.833,Good
",_ ",ontotal_start:00,Europe,:00,T00end,2019-07-02,2026-01-12,0.93,0.87,860,61,0.12403100775193798,0.825,Good
quality_@l,_,Asia Pacific,: ,",time",2020-11-03,2023-12-12,0.83,0.77,2922,-701,0.9232558139534883,0.815,Good
",SUPdelivery0",:009,Europe,,}end2{}orders ,2021-07-22,2023-01-14,0.82,0.88,1332,-1033,0.30697674418604654,0.793,Good
:1, ,North America,,"_contract,pT00- -_atotal2total 0:_ ",2019-09-03,2023-10-28,0.82,0.83,1331,-746,0.3065891472868217,0.773,Good
"contract_, o_", 0total: ,North America,supplier,contact,2018-12-05,2024-03-14,0.84,0.81,1249,-608,0.2748062015503876,0.771,Good
:: ,_email,Latin America,: ,SUP}quality-ordersid-8 ,2019-05-23,2024-03-29,0.82,0.87,1993,-593,0.5631782945736434,0.814,Good
", ",", ",Middle East & Africa,:00-T00_: ,SUP8 ,2018-05-10,2022-08-12,0.86,0.83,1484,-1188,0.36589147286821705,0.799,Good
": supplier_id:00time,}-: ",n_ ,Europe,:score: ,", ",2019-03-01,2021-12-01,0.93,0.87,3052,-1442,0.9736434108527132,0.91,Excellent
0000 ,:idcontracts,Europe,supplier9}a}00700,: ,2019-02-20,2025-12-05,0.93,0.77,864,23,0.12558139534883722,0.786,Good
", ",",score",Asia Pacific,", ",,2018-09-09,2026-01-12,0.93,0.88,1015,61,0.18410852713178294,0.835,Good
_: ,",0",North America,_score.i , ,2019-05-02,2025-07-01,0.87,0.83,787,-134,0.09573643410852713,0.777,Good
}00ratesupplierrate_ 0ea0-quality: ,_data,Asia Pacific,data,,2019-09-25,2024-09-25,0.82,0.82,3115,-413,0.998062015503876,0.838,Good
", ",: ,North America,-," 0-SUPtime,ordersendcontact",2019-03-20,2025-09-10,0.93,0.81,546,-63,0.002325581395348837,0.789,Good
name,: ,Latin America,data } ,contract_time.3,2018-07-12,2024-01-01,0.93,0.85,882,-681,0.1325581395348837,0.818,Good
,suppliername{2 ,Middle East & Africa,: -,id,2021-05-10,2022-05-30,0.83,0.85,869,-1262,0.12751937984496123,0.768,Good
supplier_,Sao,Middle East & Africa,: ,", ",2021-07-22,2025-04-23,0.92,0.86,551,-203,0.004263565891472868,0.804,Good
,", ",Latin America,7,2i{,2018-07-17,2025-11-29,0.88,0.85,650,17,0.04263565891472868,0.784,Good
ntotalemail:start,:.-1start00}3__start,Middle East & Africa,: -:score2,:: ,2018-06-14,2022-11-13,0.82,0.88,1347,-1095,0.3127906976744186,0.793,Good
SUP,: ,Europe,: ,",rateon-",2018-11-22,2024-03-12,0.93,0.85,2112,-610,0.6093023255813953,0.866,Excellent
._id,-supplied,North America,"contact_email-,._: 0 ","id-}sa,_ }",2020-07-21,2022-01-20,0.88,0.81,554,-1392,0.005426356589147287,0.765,Good
5," ,",Middle East & Africa,.-7 ,contacts: ,2019-08-01,2022-12-09,0.93,0.81,1266,-1069,0.2813953488372093,0.817,Good
.,:00,Asia Pacific,:0. ,: ,2020-04-10,2024-01-26,0.91,0.88,1384,-656,0.3271317829457364,0.84,Good
{_time,"quality6startrate,",Middle East & Africa,: ,contact__8 0: ,2020-09-20,2023-08-18,0.89,0.78,1874,-817,0.5170542635658915,0.809,Good
: ,: ,Middle East & Africa,8-: , n: ,2020-07-03,2024-04-14,0.87,0.87,1212,-577,0.26046511627906976,0.809,Good
", ",: ,Middle East & Africa,.__ae,",name",2019-09-10,2023-06-20,0.83,0.82,3119,-876,0.9996124031007751,0.843,Good
etotala.,_5_time {,Europe,: ,:9_5:data,2018-08-18,2023-11-12,0.88,0.83,768,-731,0.08837209302325581,0.781,Good
", ",datatime}00,Latin America,: ,: ,2018-05-10,2022-06-12,0.82,0.87,540,-1249,0.0,0.758,Good
" 0contactemail, end",_id,Asia Pacific,00 ,", ",2021-07-22,2024-01-14,0.93,0.78,1851,-668,0.5081395348837209,0.828,Good
", ., 0 }}a00}:endregionid {{",,Latin America,: ,0082_,2020-06-22,2023-11-24,0.93,0.77,947,-719,0.15775193798449613,0.789,Good
totalsupplierpdelivery4 , ,Asia Pacific,: ,_score3name,2020-03-05,2022-04-12,0.82,0.86,1154,-1310,0.237984496124031,0.778,Good
1 , ,North America,202,"data, ",2020-05-14,2026-01-12,0.85,0.88,797,61,0.0996124031007752,0.787,Good
:00 , 0}SUPtime,Europe,n ,,2019-01-12,2024-06-09,0.88,0.84,1435,-521,0.34689922480620156,0.811,Good
 000,202start ,Asia Pacific,_suppliedcountry,_id.,2021-07-22,2022-09-15,0.93,0.77,1355,-1154,0.31589147286821706,0.805,Good
 ,}T00,Latin America,contact00,", ",2018-05-10,2021-12-01,0.93,0.88,3101,-1442,0.9926356589147287,0.916,Excellent
:8{ ,: ,Europe,: ,,2019-03-14,2023-03-18,0.83,0.88,1223,-970,0.26472868217054263,0.793,Good
}00start,supplier_start_ 0__email,Europe,,: ,2019-02-14,2024-03-20,0.82,0.77,2114,-602,0.610077519379845,0.779,Good
: ,", {",North America,_ ,", ",2020-02-18,2023-09-12,0.93,0.88,1248,-792,0.2744186046511628,0.844,Good
_.8,{,Latin America,region, ,2018-09-28,2021-12-01,0.91,0.77,725,-1442,0.07170542635658915,0.77,Good
":--,} ",: ,Latin America,", ",00a}email__{,2021-07-12,2023-04-29,0.93,0.83,2122,-928,0.6131782945736434,0.858,Excellent
a}contactrate@,:contract,Middle East & Africa,": },00: ",country_,2018-12-03,2022-01-17,0.82,0.77,3119,-1395,0.9996124031007751,0.818,Good
contactcontract_-0-region00,: ,Europe,"quality, _",total ,2021-05-30,2023-12-05,0.84,0.88,2102,-708,0.6054263565891473,0.833,Good
starttimeeon5_: ,",quality",Europe,_99 ,00,2019-03-10,2022-03-24,0.84,0.8,1240,-1329,0.2713178294573643,0.767,Good
:,ss_,Europe,"contact ,orders_rate","supplier__, ",2021-01-10,2026-01-12,0.87,0.77,695,61,0.060077519379844964,0.749,Good
"country8:, ",:-}@ ,Asia Pacific,an 0encontract}SUPn}}}rsupplier: ,_,2020-09-21,2022-12-18,0.84,0.82,2019,-1060,0.5732558139534883,0.805,Good
contractsupplier._email,.delivery,North America,"suppliersuppliedsupplied, ns@",qualitySUP@,2019-11-14,2024-11-22,0.93,0.82,972,-355,0.16744186046511628,0.81,Good
:_: ,", ",Latin America,contactaquality8score,-7-orders,2018-05-18,2026-01-12,0.83,0.77,763,61,0.08643410852713178,0.732,Good
:supplier , ,Latin America,: @,contact,2019-11-17,2022-12-21,0.93,0.77,1846,-1057,0.506201550387597,0.824,Good
,supplier-0000,Latin America,-: ,_name: ,2018-07-15,2024-01-30,0.83,0.84,1343,-652,0.3112403100775194,0.782,Good
"8-total2, ",},Europe,,: ,2018-09-01,2024-04-13,0.93,0.77,1240,-578,0.2713178294573643,0.8,Good
: ,"supplier_ 0.92, ",Europe,:2 ,:a,2020-11-01,2024-03-21,0.87,0.85,2616,-601,0.8046511627906977,0.855,Excellent
:quality.-: ,", ",Europe,",__s",_00 ,2021-04-22,2021-12-01,0.93,0.81,1008,-1442,0.1813953488372093,0.807,Good
contract_onrate,: ,North America, 0a-orderssupplied006,"country_total__deliveryrate1p,}: ",2018-05-10,2022-07-01,0.88,0.77,1356,-1230,0.31627906976744186,0.78,Good
", ",:_,Europe,: ,"202o,end ",2020-09-25,2026-01-12,0.83,0.88,892,61,0.13643410852713178,0.781,Good
supplier{a,: _time:004,Middle East & Africa,__delivery,: ,2020-03-12,2024-02-05,0.84,0.87,765,-646,0.0872093023255814,0.777,Good
country,":,_ ",Europe,} ,quality-0_id,2020-03-08,2025-06-21,0.93,0.83,1342,-144,0.31085271317829455,0.828,Good
: _T0000,country,Latin America,",00",_:00-,2020-05-10,2024-01-12,0.89,0.85,1248,-670,0.2744186046511628,0.812,Good
 {,-_time: ,Europe,-orders1SUPl8region{,: ,2020-02-05,2024-02-12,0.89,0.77,2264,-639,0.6682170542635659,0.82,Good
total,- ,Latin America,: 0id: ,: ,2018-05-30,2026-01-12,0.91,0.88,1226,61,0.26589147286821707,0.834,Good
"contact-_scorelan,: ", ,North America,dataT00 ,contact,2021-01-14,2026-01-12,0.82,0.8,830,61,0.1124031007751938,0.741,Good
: ,total:00 0 ,Asia Pacific,: ,00nameemail,2020-08-03,2023-04-05,0.93,0.82,2778,-952,0.8674418604651163,0.88,Excellent
"l-,0a8delivery,time",00_00,Europe,}_SUP. ,-00region,2018-05-10,2022-05-01,0.93,0.85,1245,-1291,0.27325581395348836,0.832,Good
-, ,North America,_ordersSUPcontact,- ,2018-12-17,2022-03-14,0.93,0.79,715,-1339,0.06782945736434108,0.788,Good
"rate.time,,o",202o_-,Asia Pacific,_00,contract_scorecontact-on9,2018-11-22,2022-04-25,0.88,0.78,3120,-1297,1.0,0.852,Excellent
supplier}2:_:8score,", ",North America,.5supplied,,2021-05-18,2022-03-31,0.82,0.82,767,-1322,0.087984496124031,0.747,Good
":}{s-time,, ",1 ,Europe,quality ,,2018-05-10,2025-04-12,0.93,0.82,984,-214,0.17209302325581396,0.81,Good
: ,contract ,Europe,,onsupplier.5timeid2end@}_.,2019-09-20,2023-03-02,0.92,0.86,1424,-986,0.3426356589147287,0.838,Good
: , 0email_ 0,Latin America,:s00,:endn7email,2021-07-22,2024-07-20,0.92,0.78,987,-480,0.17325581395348838,0.789,Good
: ,: ,Europe,supplier0,,2021-01-12,2022-01-05,0.82,0.82,1561,-1407,0.39573643410852716,0.778,Good
total500: ,quality,North America,contract_ ,__:00{,2018-07-21,2024-12-06,0.82,0.8,800,-341,0.10077519379844961,0.74,Good
: ,: ,Europe,: ,", ",2019-06-12,2024-06-14,0.88,0.88,1288,-516,0.289922480620155,0.821,Good
