product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,profit_margin,age_days,profit_segment
PROD-BO494,Comfort T-Shirt X 175,Apparel,Adidas,2017-10-01,111.08,88.17,SUP00446,277,4.3,2,20.62,2964,Below Avg
PROD-PA221,Luxury Sofa X 847,Furniture,West Elm,2021-11-25,2657.77,2194.51,SUP00425,517,4.3,48,17.43,1448,Low
PROD-CN291,Compact Cabinet X 835,Furniture,Wayfair,2020-02-22,1968.28,1253.83,SUP00133,503,3.0,19,36.3,2090,Below Avg
PROD-TW817,Contemporary Desk Edition 333,Furniture,Havertys,2021-05-18,675.33,497.74,SUP00430,674,4.6,22,26.3,1639,Below Avg
PROD-RC441,Performance Dumbbell Set Pro 477,Sports,Spalding,2021-11-24,800.0,527.37,SUP00193,162,4.9,5,34.08,1449,Below Avg
PROD-RO178,Pro Tennis Racket Edition 215,Sports,Nike,2021-04-13,425.34,300.83,SUP00210,286,3.8,12,29.27,1674,Below Avg
PROD-OU839,Classic Jacket Elite 581,Apparel,Under Armour,2023-09-24,124.52,78.52,SUP00340,283,3.6,5,36.94,780,Below Avg
PROD-KU907,Compact Table Edition 977,Furniture,Pottery Barn,2017-10-17,1728.6,1347.37,SUP00094,574,4.5,55,22.05,2948,Below Avg
PROD-ET274,Indoor Dumbbell Set Max 476,Sports,Spalding,2022-12-15,593.49,426.71,SUP00227,160,3.8,3,28.1,1063,Below Avg
PROD-KV764,Indoor Helmet Plus 585,Sports,Adidas,2020-07-29,431.47,343.18,SUP00003,818,4.1,3,20.46,1932,Below Avg
PROD-PV168,Premium Monitor Series 959,Electronics,Dell,2016-12-19,1931.47,1244.86,SUP00050,894,4.3,36,35.55,3250,Below Avg
PROD-MZ483,Smart Mixer Max 471,Home & Garden,Dyson,2019-11-30,500.0,391.03,SUP00391,193,4.3,22,21.79,2174,Below Avg
PROD-SN912,The History,Books,Macmillan,2015-08-08,12.7,8.68,SUP00419,353,3.3,0,31.65,3749,Below Avg
PROD-YD910,Comfort Shoes Elite 895,Apparel,H&M,2017-03-26,300.0,245.46,SUP00268,97,2.9,0,18.18,3153,Low
PROD-FA985,Modern Dresser Plus 901,Furniture,Wayfair,2020-09-26,2291.22,1842.93,SUP00366,623,4.6,41,19.57,1873,Low
PROD-VP699,Premium Monitor Edition 595,Electronics,Lenovo,2022-11-09,1313.09,885.84,SUP00441,375,4.6,8,32.54,1099,Below Avg
PROD-HF558,Competition Yoga Mat Edition 648,Sports,Nike,2016-01-11,508.2,400.32,SUP00262,1109,3.6,4,21.23,3593,Below Avg
PROD-TF830,Training Yoga Mat Model 473,Sports,Yonex,2021-10-06,542.8,416.71,SUP00195,204,3.3,5,23.23,1498,Below Avg
PROD-EP473,Advanced Travel,Books,Simon & Schuster,2021-10-03,26.55,21.96,SUP00221,327,4.7,0,17.29,1501,Low
PROD-IE480,Eco Coffee Maker Pro 516,Home & Garden,KitchenAid,2020-01-12,218.99,136.44,SUP00083,469,3.4,23,37.7,2131,Below Avg
PROD-PU156,Formal Jeans Series 863,Apparel,H&M,2022-10-28,151.32,111.6,SUP00261,724,4.8,3,26.25,1111,Below Avg
PROD-HR885,Wireless TV Model 200,Electronics,Canon,2024-04-14,954.49,700.95,SUP00345,227,4.6,18,26.56,577,Below Avg
PROD-YD188,Regular T-Shirt Edition 442,Apparel,Adidas,2022-11-28,135.98,89.83,SUP00124,77,4.2,1,33.94,1080,Below Avg
PROD-FN634,Ultra TV X 478,Electronics,Sony,2016-06-27,1765.36,1173.35,SUP00096,151,4.5,26,33.53,3425,Below Avg
PROD-QQ555,HD Tablet Max 139,Electronics,LG,2022-03-01,1383.27,956.94,SUP00091,59,4.2,26,30.82,1352,Below Avg
PROD-PD356,Classic Table X 654,Furniture,Ashley,2023-12-15,1406.77,1085.96,SUP00071,42,4.2,21,22.8,698,Below Avg
PROD-LI716,Premium Tablet Pro 875,Electronics,LG,2016-05-01,1318.23,944.77,SUP00296,141,4.4,18,28.33,3482,Below Avg
PROD-PB464,Smart TV Series 976,Electronics,LG,2023-08-24,678.12,409.22,SUP00126,325,3.4,7,39.65,811,Below Avg
PROD-DL359,Luxury Bench Model 986,Furniture,Crate & Barrel,2019-04-30,2714.84,1916.24,SUP00298,174,4.4,43,29.42,2388,Below Avg
PROD-VQ950,Vintage Cabinet Elite 361,Furniture,La-Z-Boy,2019-04-29,1570.63,1079.66,SUP00392,79,3.5,38,31.26,2389,Below Avg
PROD-TJ960,Vintage Sofa Max 727,Furniture,Wayfair,2019-07-04,632.53,491.3,SUP00242,619,3.1,24,22.33,2323,Below Avg
PROD-RW820,Digital Headphones Elite 484,Electronics,Sony,2024-08-06,977.27,597.01,SUP00103,739,4.2,26,38.91,463,Below Avg
PROD-FW939,Casual Dress Plus 639,Apparel,Nike,2017-05-07,300.0,187.81,SUP00335,423,4.2,4,37.4,3111,Below Avg
PROD-CK382,Compact Vacuum Pro 672,Home & Garden,Miracle-Gro,2019-03-20,313.37,202.34,SUP00067,443,4.1,12,35.43,2429,Below Avg
PROD-UQ829,Eco Coffee Maker Series 855,Home & Garden,OXO,2018-02-03,371.44,229.43,SUP00296,569,3.3,24,38.23,2839,Below Avg
PROD-UE159,Deluxe Fan Series 470,Home & Garden,Black+Decker,2023-10-26,318.4,242.68,SUP00262,527,3.4,23,23.78,748,Below Avg
PROD-FL507,Indoor Treadmill X 904,Sports,Adidas,2017-07-30,679.03,561.27,SUP00335,350,3.9,10,17.34,3027,Low
PROD-SX445,Essential Blender X 624,Home & Garden,KitchenAid,2021-12-03,311.5,249.28,SUP00438,274,4.6,21,19.97,1440,Low
PROD-SP656,Ultra Monitor Pro 959,Electronics,Canon,2021-01-03,1505.83,1148.92,SUP00220,224,3.7,27,23.7,1774,Below Avg
PROD-NT133,Elite Treadmill Edition 213,Sports,Decathlon,2020-02-25,406.27,302.21,SUP00228,127,3.5,7,25.61,2087,Below Avg
PROD-MY971,Classic Boots Model 587,Apparel,Levi's,2018-08-09,56.68,45.82,SUP00266,319,4.9,1,19.16,2652,Low
PROD-ML454,Smart Smartphone Plus 305,Electronics,Nikon,2020-10-18,756.27,533.18,SUP00313,238,4.2,23,29.5,1851,Below Avg
PROD-HD581,4K Laptop Edition 250,Electronics,Dell,2020-09-21,1233.75,778.61,SUP00284,146,3.7,7,36.89,1878,Below Avg
PROD-GU102,Formal Jacket Series 897,Apparel,Nike,2021-07-13,178.47,109.44,SUP00162,310,4.1,3,38.68,1583,Below Avg
PROD-KV447,Premium Vacuum Pro 993,Home & Garden,Miracle-Gro,2019-04-14,441.23,345.31,SUP00465,690,4.2,13,21.74,2404,Below Avg
PROD-CY332,Indoor Bicycle Edition 682,Sports,Nike,2024-01-13,260.33,161.92,SUP00038,114,3.5,3,37.8,669,Below Avg
PROD-YE741,Premium Boots X 373,Apparel,Puma,2018-02-25,140.74,97.2,SUP00127,915,4.0,5,30.94,2817,Below Avg
PROD-ER908,Classic Bench Edition 435,Furniture,Ashley,2015-04-14,768.14,514.12,SUP00165,1339,4.1,41,33.07,3865,Below Avg
PROD-CB892,Premium Camera X 941,Electronics,LG,2019-06-22,754.57,507.72,SUP00020,315,4.2,23,32.71,2335,Below Avg
PROD-YS601,Luxury Ottoman Elite 114,Furniture,Havertys,2018-07-20,1609.29,1045.98,SUP00236,209,3.6,59,35.0,2672,Below Avg
PROD-AF116,Formal Sweater Model 570,Apparel,Forever 21,2020-10-07,44.9,32.78,SUP00366,552,4.3,4,26.99,1862,Below Avg
PROD-HN760,Digital Monitor Model 242,Electronics,Canon,2020-09-05,1429.23,970.86,SUP00075,166,4.7,6,32.07,1894,Below Avg
PROD-GR994,Vintage Bookshelf X 589,Furniture,IKEA,2018-01-19,1641.27,1315.21,SUP00198,165,4.8,35,19.87,2854,Low
PROD-ZN593,Complete Science,Books,Macmillan,2023-11-20,18.24,11.72,SUP00363,276,2.6,0,35.75,723,Below Avg
PROD-JW417,Professional Fan Model 445,Home & Garden,Black+Decker,2020-05-27,126.31,92.59,SUP00073,745,3.8,11,26.7,1995,Below Avg
PROD-WW693,Deluxe Coffee Maker Series 177,Home & Garden,OXO,2023-09-19,187.5,115.01,SUP00016,545,4.1,19,38.66,785,Below Avg
PROD-DA469,4K Smartphone Max 504,Electronics,Dell,2022-08-26,708.83,537.64,SUP00098,553,4.0,33,24.15,1174,Below Avg
PROD-CE106,Comfort Sweater Model 560,Apparel,Nike,2021-05-26,132.03,108.53,SUP00044,236,3.5,1,17.8,1631,Low
PROD-LS640,All-Weather Yoga Mat Model 915,Sports,Columbia,2019-09-08,320.26,224.74,SUP00356,84,4.4,9,29.83,2257,Below Avg
PROD-OT870,Casual T-Shirt Pro 409,Apparel,Zara,2024-06-26,182.0,141.58,SUP00254,128,4.1,2,22.21,504,Below Avg
PROD-SC649,Sport Dress Model 158,Apparel,Puma,2023-06-05,225.95,152.08,SUP00083,261,3.8,2,32.69,891,Below Avg
PROD-UE732,Ultra Speaker Plus 305,Electronics,Apple,2022-05-21,2000.0,1288.59,SUP00447,431,2.3,35,35.57,1271,Below Avg
PROD-QA195,Contemporary Ottoman Elite 426,Furniture,West Elm,2018-12-18,989.56,667.2,SUP00098,587,4.7,14,32.58,2521,Below Avg
PROD-DN539,Ultra Camera X 354,Electronics,Asus,2021-10-14,1711.13,1311.64,SUP00355,206,4.4,14,23.35,1490,Below Avg
PROD-RT801,Premium Printer Plus 361,Electronics,Canon,2018-05-26,614.68,449.34,SUP00205,152,4.1,35,26.9,2727,Below Avg
PROD-FU935,Wireless Printer Model 552,Electronics,Apple,2016-05-19,559.04,452.93,SUP00336,313,4.4,18,18.98,3464,Low
PROD-OP184,Premium Monitor Plus 988,Electronics,Canon,2015-01-10,521.23,326.79,SUP00048,465,4.1,35,37.3,3959,Below Avg
PROD-AI151,Smart Camera Series 460,Electronics,Nikon,2016-07-03,957.5,713.71,SUP00265,192,4.4,28,25.46,3419,Below Avg
PROD-LS373,Classic Sweater X 361,Apparel,Gap,2020-01-29,102.34,83.94,SUP00412,525,3.0,5,17.98,2114,Low
PROD-EQ715,Pro Camera Model 456,Electronics,Dell,2023-04-20,1663.05,1100.37,SUP00176,38,3.6,23,33.83,937,Below Avg
PROD-OK947,Rustic Cabinet Edition 878,Furniture,La-Z-Boy,2016-10-25,1025.34,707.32,SUP00254,460,3.7,42,31.02,3305,Below Avg
PROD-UM924,Advanced Travel,Books,HarperCollins,2018-09-12,11.99,9.94,SUP00242,129,4.1,0,17.1,2618,Low
PROD-MC990,Modern Sofa Max 996,Furniture,Wayfair,2024-12-05,1228.65,793.51,SUP00330,702,4.4,13,35.42,342,Below Avg
PROD-XM433,All-Weather Football Model 288,Sports,Spalding,2020-06-22,269.0,227.06,SUP00403,52,3.6,12,15.59,1969,Low
PROD-JA713,Digital Laptop Plus 755,Electronics,Samsung,2023-05-24,607.45,439.92,SUP00420,430,3.2,17,27.58,903,Below Avg
PROD-VO497,Deluxe Fan Model 194,Home & Garden,Dyson,2024-07-27,447.11,373.48,SUP00441,87,2.5,12,16.47,473,Low
PROD-PP609,Modern Bench Pro 760,Furniture,Rooms To Go,2016-11-25,2975.43,1882.24,SUP00439,301,4.5,52,36.74,3274,Below Avg
PROD-NQ943,Premium Boots Plus 977,Apparel,Zara,2021-02-20,117.57,79.7,SUP00158,214,4.5,4,32.21,1726,Below Avg
PROD-IK599,Smart Monitor Pro 436,Electronics,Canon,2018-09-25,546.56,455.94,SUP00318,162,3.5,31,16.58,2605,Low
PROD-KW354,Modern Bench Max 432,Furniture,Havertys,2020-07-15,2257.46,1494.13,SUP00200,272,4.7,43,33.81,1946,Below Avg
PROD-IN332,Competition Bicycle Pro 283,Sports,Spalding,2015-07-13,167.55,113.09,SUP00339,134,3.9,5,32.5,3775,Below Avg
PROD-TW686,Wireless Monitor Pro 969,Electronics,Apple,2016-01-26,864.51,651.8,SUP00186,484,4.7,16,24.6,3578,Below Avg
PROD-LY985,Outdoor Bicycle Series 278,Sports,Spalding,2024-01-03,771.53,629.35,SUP00429,588,4.3,6,18.43,679,Low
PROD-LX397,Pro Tennis Racket Pro 802,Sports,Spalding,2020-03-03,332.95,279.23,SUP00434,155,3.2,9,16.13,2080,Low
PROD-VJ682,Indoor Yoga Mat Elite 319,Sports,Decathlon,2015-11-18,547.51,458.58,SUP00152,1191,4.5,8,16.24,3647,Low
PROD-BF665,Training Gloves Model 198,Sports,Spalding,2020-09-29,260.17,185.94,SUP00050,835,4.3,6,28.53,1870,Below Avg
PROD-PT511,Smart Lawn Mower X 232,Home & Garden,Scotts,2020-07-15,363.79,301.16,SUP00312,112,2.2,20,17.22,1946,Low
PROD-IZ812,Performance Basketball X 924,Sports,The North Face,2016-08-14,440.52,279.72,SUP00406,398,4.4,4,36.5,3377,Below Avg
PROD-BO622,Training Yoga Mat Elite 580,Sports,Adidas,2017-01-09,785.35,546.24,SUP00364,974,4.6,8,30.45,3229,Below Avg
PROD-CR223,Luxury Desk Model 688,Furniture,Crate & Barrel,2019-11-19,1677.63,1107.27,SUP00151,67,3.4,17,34.0,2185,Below Avg
PROD-OL915,Training Treadmill X 161,Sports,Nike,2015-01-28,251.33,166.11,SUP00420,105,2.4,3,33.91,3941,Below Avg
PROD-NA143,Elite Helmet Elite 319,Sports,Columbia,2018-08-14,256.41,171.32,SUP00139,1077,2.9,6,33.19,2647,Below Avg
PROD-PN803,Ultra Printer Edition 533,Electronics,LG,2024-03-15,1583.91,1328.81,SUP00445,229,3.8,6,16.11,607,Low
PROD-RG492,Regular Sneakers Elite 265,Apparel,Nike,2015-06-28,155.64,119.94,SUP00077,153,3.0,3,22.94,3790,Below Avg
PROD-PL917,Competition Tennis Racket Edition 827,Sports,Nike,2018-05-11,644.25,404.35,SUP00261,177,3.6,4,37.24,2742,Below Avg
PROD-YN923,Classic Shoes X 782,Apparel,Nike,2021-12-07,57.99,44.78,SUP00204,40,4.5,6,22.78,1436,Below Avg
PROD-MX620,Advanced Business,Books,Macmillan,2018-12-06,59.6,43.16,SUP00469,460,3.4,0,27.58,2533,Below Avg
PROD-RB472,Premium Lawn Mower Elite 707,Home & Garden,Miracle-Gro,2024-07-16,162.85,137.75,SUP00066,240,4.4,22,15.41,484,Low
PROD-FN337,Premium Laptop Edition 426,Electronics,Apple,2024-02-16,1020.11,614.81,SUP00451,314,3.2,7,39.73,635,Below Avg
PROD-ZS926,Classic Boots Elite 476,Apparel,Nike,2024-07-12,189.01,153.16,SUP00414,1025,4.6,6,18.97,488,Low
PROD-SZ744,Competition Bicycle Pro 538,Sports,Decathlon,2023-11-23,505.77,391.18,SUP00132,539,4.0,12,22.66,720,Below Avg
PROD-MP473,Formal T-Shirt Max 122,Apparel,Zara,2016-01-30,58.15,39.48,SUP00321,247,4.4,0,32.11,3574,Below Avg
PROD-SL830,Premium Jacket Max 990,Apparel,Zara,2020-08-16,89.72,66.69,SUP00098,937,4.1,6,25.67,1914,Below Avg
PROD-QU637,Premium Sweater Elite 490,Apparel,Uniqlo,2015-10-22,152.36,96.56,SUP00470,274,3.3,0,36.62,3674,Below Avg
PROD-DM919,Sport T-Shirt Pro 941,Apparel,Nike,2020-07-16,191.84,159.43,SUP00094,41,3.9,6,16.89,1945,Low
PROD-OZ583,HD Headphones Edition 658,Electronics,Dell,2022-11-10,1305.97,947.99,SUP00269,60,4.1,10,27.41,1098,Below Avg
PROD-JX725,Smart Speaker Series 154,Electronics,Samsung,2017-05-16,620.92,401.08,SUP00433,57,4.2,14,35.41,3102,Below Avg
PROD-MM651,Indoor Treadmill Plus 489,Sports,Yonex,2017-10-24,800.0,553.54,SUP00185,231,4.8,6,30.81,2941,Below Avg
PROD-TW737,Smart Blender Elite 418,Home & Garden,Bosch,2017-02-12,210.84,130.86,SUP00167,373,4.3,22,37.93,3195,Below Avg
PROD-YC705,Formal Dress Pro 992,Apparel,Zara,2016-10-02,189.55,127.98,SUP00094,165,4.0,1,32.48,3328,Below Avg
PROD-ZE628,Pro Gloves Model 152,Sports,Decathlon,2016-01-02,371.68,223.53,SUP00122,348,4.2,9,39.86,3602,Below Avg
PROD-TU926,Luxury Sofa Pro 343,Furniture,Crate & Barrel,2017-07-27,2625.84,1951.28,SUP00279,133,2.9,55,25.69,3030,Below Avg
PROD-HR590,Executive Bed Pro 716,Furniture,IKEA,2023-07-25,3000.0,2328.89,SUP00224,227,3.5,51,22.37,841,Below Avg
PROD-CO568,Eco Blender Pro 571,Home & Garden,OXO,2024-08-09,212.22,173.51,SUP00318,152,5.0,19,18.24,460,Low
PROD-ST786,Sport Shirt Series 273,Apparel,Puma,2021-08-10,47.64,35.25,SUP00272,81,4.2,1,26.01,1555,Below Avg
PROD-TJ437,Heavy Duty Heater X 100,Home & Garden,Rubbermaid,2023-07-14,265.12,177.08,SUP00461,758,4.9,13,33.21,852,Below Avg
PROD-FB300,Ultra Tablet Elite 438,Electronics,Asus,2016-10-24,550.07,415.83,SUP00402,299,3.4,10,24.4,3306,Below Avg
PROD-DZ912,Classic Cabinet Plus 192,Furniture,Ashley,2024-03-28,692.35,565.88,SUP00312,473,3.6,57,18.27,594,Low
PROD-CT608,Outdoor Football Model 736,Sports,The North Face,2021-07-12,256.36,176.08,SUP00245,66,3.9,9,31.32,1584,Below Avg
PROD-IA732,Rustic Sofa Series 824,Furniture,Rooms To Go,2017-08-08,1718.66,1224.07,SUP00438,874,4.1,43,28.78,3018,Below Avg
PROD-JX239,Classic Bookshelf Plus 691,Furniture,Rooms To Go,2021-02-08,1360.9,1061.8,SUP00356,1348,4.7,40,21.98,1738,Below Avg
PROD-NK535,Professional Toaster Pro 654,Home & Garden,Cuisinart,2022-01-15,200.46,139.89,SUP00368,653,4.3,20,30.22,1397,Below Avg
PROD-QV479,Casual Pants Elite 624,Apparel,Levi's,2020-11-01,170.52,108.93,SUP00007,18,3.5,1,36.12,1837,Below Avg
PROD-TI406,Mastering Fiction,Books,Scholastic,2016-07-03,30.76,22.52,SUP00006,280,4.3,0,26.79,3419,Below Avg
PROD-TV687,Professional Blender Pro 705,Home & Garden,Rubbermaid,2017-09-01,241.18,183.15,SUP00431,278,3.4,23,24.06,2994,Below Avg
PROD-DS573,Comfort T-Shirt Plus 894,Apparel,Gap,2022-12-07,113.24,69.6,SUP00482,282,4.7,1,38.54,1071,Below Avg
PROD-KO588,Deluxe Fan Series 203,Home & Garden,Dyson,2016-07-21,500.0,405.96,SUP00080,233,4.7,12,18.81,3401,Low
PROD-NS150,All-Weather Bicycle Edition 202,Sports,Nike,2019-10-31,582.6,378.23,SUP00487,277,4.4,10,35.08,2204,Below Avg
PROD-PZ252,Indoor Tennis Racket Plus 520,Sports,Wilson,2023-06-20,568.85,449.82,SUP00198,707,4.4,3,20.92,876,Below Avg
PROD-IU936,Complete Science,Books,Macmillan,2023-07-27,36.86,28.96,SUP00493,502,3.7,0,21.43,839,Below Avg
PROD-XX771,Smart Tablet Edition 409,Electronics,Apple,2016-06-28,2000.0,1419.95,SUP00247,209,4.7,34,29.0,3424,Below Avg
PROD-IZ311,Formal T-Shirt Elite 319,Apparel,Under Armour,2024-10-31,300.0,223.55,SUP00263,1226,4.3,5,25.48,377,Below Avg
PROD-IG231,Essential Art,Books,Macmillan,2017-09-07,33.04,20.3,SUP00219,133,4.7,0,38.56,2988,Below Avg
PROD-GT142,Heavy Duty Vacuum Edition 559,Home & Garden,Dyson,2017-03-13,151.03,127.84,SUP00243,704,2.9,9,15.35,3166,Low
PROD-BJ584,Mastering Cooking,Books,Pearson,2020-07-04,48.31,38.58,SUP00021,350,4.0,0,20.14,1957,Below Avg
PROD-CD256,Slim Fit Shirt Model 430,Apparel,H&M,2019-05-14,142.02,112.9,SUP00395,428,3.7,4,20.5,2374,Below Avg
PROD-XI439,Professional Toaster Series 504,Home & Garden,Cuisinart,2021-02-22,210.68,147.67,SUP00260,465,4.3,17,29.91,1724,Below Avg
PROD-GV751,Premium Vacuum Max 462,Home & Garden,KitchenAid,2024-03-23,125.65,76.76,SUP00230,299,3.7,24,38.91,599,Below Avg
PROD-TA626,Rustic Sofa Elite 627,Furniture,Crate & Barrel,2016-01-31,3000.0,2517.43,SUP00371,907,3.6,33,16.09,3573,Low
PROD-RR913,Professional Heater Elite 846,Home & Garden,Rubbermaid,2019-11-07,207.62,132.38,SUP00111,148,4.6,23,36.24,2197,Below Avg
PROD-AU684,Ultra Speaker Edition 411,Electronics,Lenovo,2019-09-09,1633.91,1373.61,SUP00379,788,4.0,25,15.93,2256,Low
PROD-XV834,Mastering Travel,Books,Scholastic,2015-03-13,23.35,16.86,SUP00438,245,4.3,0,27.79,3897,Below Avg
PROD-JW104,Vintage Bed Max 988,Furniture,La-Z-Boy,2024-03-26,1815.41,1333.51,SUP00218,121,4.7,56,26.54,596,Below Avg
PROD-ZM709,Performance Bicycle Series 857,Sports,Columbia,2019-05-24,800.0,628.21,SUP00071,551,4.7,12,21.47,2364,Below Avg
PROD-US204,Ultra Laptop Elite 405,Electronics,LG,2023-01-02,1759.8,1063.37,SUP00103,616,4.4,9,39.57,1045,Below Avg
PROD-OR317,Premium Printer Edition 188,Electronics,Sony,2023-09-05,842.02,615.97,SUP00295,760,4.5,31,26.85,799,Below Avg
PROD-FT570,Casual Shirt Model 453,Apparel,Puma,2024-07-06,158.6,127.42,SUP00135,486,2.8,3,19.66,494,Low
PROD-NL681,Deluxe Trimmer Edition 924,Home & Garden,Dyson,2019-02-10,177.04,124.3,SUP00034,110,3.7,11,29.79,2467,Below Avg
PROD-DA680,Formal Shirt Edition 347,Apparel,Adidas,2021-03-22,129.41,104.62,SUP00053,849,4.9,2,19.16,1696,Low
PROD-AW519,Elite Tennis Racket Edition 576,Sports,Decathlon,2016-08-23,339.61,248.94,SUP00270,471,4.1,5,26.7,3368,Below Avg
PROD-XJ660,HD Laptop Max 258,Electronics,Lenovo,2018-12-11,1066.22,881.72,SUP00411,469,5.0,8,17.3,2528,Low
PROD-MS613,Sport Jacket X 571,Apparel,Gap,2023-11-24,300.0,196.31,SUP00192,365,4.8,3,34.56,719,Below Avg
PROD-ML404,Slim Fit Pants Max 651,Apparel,Uniqlo,2016-01-15,126.58,102.48,SUP00117,1327,4.7,5,19.04,3589,Low
PROD-BC441,Smart TV Max 578,Electronics,Asus,2020-07-20,403.04,318.58,SUP00368,464,3.2,20,20.96,1941,Below Avg
PROD-DL940,Deluxe Blender Pro 683,Home & Garden,Bosch,2015-09-18,133.95,102.33,SUP00177,999,4.4,20,23.61,3708,Below Avg
PROD-DO806,Performance Helmet Max 390,Sports,TaylorMade,2018-08-16,753.18,620.75,SUP00394,135,3.3,5,17.58,2645,Low
PROD-PQ402,Indoor Football Max 104,Sports,Columbia,2018-01-11,351.0,282.42,SUP00087,764,4.6,7,19.54,2862,Low
PROD-TQ464,Casual Jacket Plus 416,Apparel,H&M,2019-03-15,142.77,86.46,SUP00400,1082,2.8,5,39.44,2434,Below Avg
PROD-RG482,Advanced Art,Books,Pearson,2018-11-08,29.2,19.13,SUP00259,201,4.1,0,34.49,2561,Below Avg
PROD-MH933,Competition Yoga Mat Model 518,Sports,Adidas,2023-04-01,557.88,347.89,SUP00235,621,4.5,10,37.64,956,Below Avg
PROD-PB204,Digital Headphones Model 844,Electronics,Nikon,2015-11-22,423.69,337.16,SUP00351,305,4.1,35,20.42,3643,Below Avg
PROD-WU649,Performance Dumbbell Set Series 752,Sports,Callaway,2019-01-07,640.58,399.88,SUP00413,352,3.9,3,37.58,2501,Below Avg
PROD-KS621,Wireless Speaker Max 891,Electronics,Apple,2018-02-21,684.96,525.94,SUP00133,250,4.8,35,23.22,2821,Below Avg
PROD-LD115,Premium Smartphone X 378,Electronics,Asus,2015-07-27,1577.56,1142.03,SUP00236,391,4.1,13,27.61,3761,Below Avg
PROD-EE145,Elite Golf Club Plus 529,Sports,Decathlon,2017-08-30,518.98,428.28,SUP00268,77,4.8,5,17.48,2996,Low
PROD-CM387,Introduction to Science,Books,Scholastic,2022-11-14,33.09,23.37,SUP00328,121,4.2,0,29.37,1094,Below Avg
PROD-UX177,Compact Desk Edition 678,Furniture,West Elm,2021-04-16,1928.66,1203.71,SUP00114,865,3.8,41,37.59,1671,Below Avg
PROD-HQ475,Smart Iron Edition 396,Home & Garden,Miracle-Gro,2024-06-29,177.19,108.58,SUP00392,224,3.9,8,38.72,501,Below Avg
PROD-AC612,Premium Dress Series 805,Apparel,Puma,2022-06-30,219.46,168.09,SUP00447,616,4.6,0,23.41,1231,Below Avg
PROD-DL199,Indoor Helmet Pro 996,Sports,Adidas,2016-07-13,800.0,616.93,SUP00329,138,3.5,10,22.88,3409,Below Avg
PROD-HS146,All-Weather Helmet Model 171,Sports,Columbia,2024-11-16,618.41,482.64,SUP00393,244,3.7,8,21.95,361,Below Avg
PROD-KT447,Pro Laptop Model 211,Electronics,HP,2018-08-02,1303.16,896.18,SUP00073,241,3.4,12,31.23,2659,Below Avg
PROD-SB576,Essential Blender Plus 656,Home & Garden,Cuisinart,2024-08-05,170.22,131.38,SUP00386,808,4.7,9,22.82,464,Below Avg
PROD-QQ987,Training Tennis Racket Elite 669,Sports,Yonex,2018-03-02,593.08,417.08,SUP00299,84,4.6,12,29.68,2812,Below Avg
PROD-LP320,Competition Gloves Edition 217,Sports,Decathlon,2015-05-24,388.05,239.64,SUP00413,454,4.2,10,38.25,3825,Below Avg
PROD-OK750,Pro Dumbbell Set Model 429,Sports,Yonex,2018-07-07,778.6,470.27,SUP00002,293,4.6,3,39.6,2685,Below Avg
PROD-NW194,Smart Smartphone Max 657,Electronics,Sony,2015-03-21,1126.87,953.76,SUP00478,212,4.0,28,15.36,3889,Low
PROD-CE576,Competition Gloves Max 412,Sports,The North Face,2019-09-18,386.29,318.22,SUP00120,145,4.8,12,17.62,2247,Low
PROD-QV792,Contemporary Table Max 217,Furniture,Crate & Barrel,2024-04-01,3000.0,1955.51,SUP00370,354,4.3,14,34.82,590,Below Avg
PROD-UH645,Ultra Speaker Pro 591,Electronics,Sony,2015-12-18,974.51,804.22,SUP00330,270,3.3,23,17.47,3617,Low
PROD-ZB686,Heavy Duty Mixer Edition 305,Home & Garden,Cuisinart,2020-01-02,422.79,288.61,SUP00494,176,4.2,14,31.74,2141,Below Avg
PROD-IZ927,All-Weather Basketball X 471,Sports,TaylorMade,2019-06-19,311.14,251.32,SUP00455,369,3.8,3,19.23,2338,Low
PROD-ZA859,Pro Dumbbell Set Model 244,Sports,Wilson,2015-10-11,664.86,497.24,SUP00469,204,3.9,4,25.21,3685,Below Avg
PROD-GA647,Mastering Art,Books,Simon & Schuster,2017-08-28,32.5,23.17,SUP00147,807,4.2,0,28.71,2998,Below Avg
PROD-MU878,Pro Speaker Elite 496,Electronics,Nikon,2022-03-03,1273.08,888.0,SUP00128,295,3.7,11,30.25,1350,Below Avg
PROD-YA717,HD Speaker Max 323,Electronics,Dell,2016-04-05,532.3,396.81,SUP00157,140,4.6,32,25.45,3508,Below Avg
PROD-JC263,The Business,Books,Hachette,2017-06-12,30.43,23.2,SUP00065,735,3.5,0,23.76,3075,Below Avg
PROD-MG801,Training Yoga Mat Model 956,Sports,Adidas,2015-05-24,459.64,333.4,SUP00188,281,4.2,5,27.46,3825,Below Avg
PROD-KL380,Classic Dress Elite 558,Apparel,Under Armour,2023-06-25,184.9,126.27,SUP00295,910,3.6,4,31.71,871,Below Avg
PROD-WM102,Smart Camera Series 551,Electronics,Samsung,2019-07-01,507.79,354.25,SUP00286,304,3.5,22,30.24,2326,Below Avg
PROD-IN896,Training Football Edition 962,Sports,Yonex,2024-12-22,800.0,602.38,SUP00311,356,4.0,12,24.7,325,Below Avg
