date,region,total_sales,active_users,new_customers,marketing_spend,website_traffic,conversion_rate,customer_satisfaction
2024-10-05,North,44295.15,1423,124,4729.732,11872,0.0257,0.8714
2024-10-05,South,54206.37,1578,93,3572.016,9396,0.0293,0.9202
2024-10-05,West,80546.52,877,32,2794.372,5389,0.0344,0.9196
2024-10-06,East,46774.05,1247,43,4736.641,9646,0.0265,0.9077
2024-10-06,North,26102.06,1796,97,3449.691,12987,0.028,0.8905
2024-10-06,South,35786.35,2253,88,2855.062,7039,0.0236,0.8991
2024-10-06,West,33345.41,1403,75,4309.606,5944,0.0322,0.8968
2024-10-07,East,65198.11,2533,78,4886.43,16151,0.0308,0.8417
2024-10-07,North,56886.75,1616,166,7905.68,18090,0.0333,0.8563
2024-10-07,South,47972.77,1870,106,4601.53,8985,0.0306,0.8815
2024-10-07,West,43015.29,1360,140,6151.56,7421,0.0279,0.8126
2024-10-08,East,49524.09,2729,142,4563.2,12218,0.0321,0.8898
2024-10-08,North,68950.33,2182,182,3351.65,15304,0.0345,0.9011
2024-10-08,South,45394.89,1339,175,2376.71,21643,0.0313,0.8799
2024-10-08,West,41584.05,2542,84,4026.67,14349,0.0324,0.896
2024-10-09,East,85674.99,1352,131,4120.95,12618,0.0249,0.9221
2024-10-09,North,55709.34,3145,193,5801.92,11741,0.036,0.895
2024-10-09,South,44895.39,3810,200,5347.6,17276,0.0284,0.8724
2024-10-09,West,77234.69,2325,117,3105.26,14022,0.0305,0.8828
2024-10-10,East,110276.3,2669,75,2534.04,7438,0.0305,0.8929
2024-10-10,North,102574.01,3135,95,3236.43,14940,0.0357,0.8987
2024-10-10,South,63233.83,3501,114,4377.19,13849,0.0218,0.8429
2024-10-10,West,48408.8,2255,148,7395.6,15916,0.034,0.9017
2024-10-11,East,29475.16,2561,136,7494.59,14140,0.032,0.883
2024-10-11,North,96049.77,3019,141,3605.59,13465,0.0333,0.9149
2024-10-11,South,106933.46,2544,87,2858.3,13661,0.0292,0.8764
2024-10-11,West,62993.94,1493,123,4006.36,11015,0.0325,0.8956
2024-10-12,East,39524.34,2946,93,3300.738,9298,0.0349,0.9063
2024-10-12,North,49012.85,1274,120,2296.511,7773,0.0262,0.8717
2024-10-12,South,52818.69,1518,122,3138.184,9759,0.0358,0.8665
2024-10-12,West,43711.12,956,58,2822.666,8299,0.0363,0.9296
2024-10-13,East,61479.74,1466,62,2592.065,12801,0.0316,0.8447
2024-10-13,North,48180.44,2464,91,2461.564,12156,0.031,0.8669
2024-10-13,South,31920.94,2003,90,3951.521,8491,0.0189,0.9006
2024-10-13,West,39647.57,1622,29,4674.159,8287,0.0286,0.9087
2024-10-14,East,80842.18,2211,103,5753.16,16235,0.0224,0.8867
2024-10-14,North,57782.99,1754,94,3751.66,18939,0.0254,0.8673
2024-10-14,South,60734.07,3321,131,2614.27,13512,0.0326,0.8846
2024-10-14,West,50937.45,1403,144,4507.56,17581,0.0237,0.8481
2024-10-15,East,49084.95,2154,89,6651.69,15496,0.0227,0.8526
2024-10-15,North,67127.69,1859,280,7511.86,17625,0.0327,0.8942
2024-10-15,South,41639.5,1364,82,8165.55,16579,0.0292,0.8595
2024-10-15,West,57218.54,3232,99,3475.96,15359,0.0318,0.8732
2024-10-16,East,55454.03,1897,101,7522.84,13539,0.0288,0.8877
2024-10-16,North,85392.67,2731,218,3156.86,23298,0.019,0.883
2024-10-16,South,85871.63,1898,64,4924.08,11669,0.0337,0.8564
2024-10-16,West,59252.51,1696,72,3200.36,10021,0.028,0.8609
2024-10-17,East,56255.54,3509,99,5251.85,13696,0.0284,0.88
2024-10-17,North,80856.63,2796,55,4680.47,21599,0.0291,0.8444
2024-10-17,South,86708.72,2003,110,4796.21,13095,0.0251,0.9248
2024-10-17,West,60743.66,4113,160,3613.84,12074,0.0242,0.8654
2024-10-18,East,53775.23,2623,42,4174.79,14221,0.0291,0.9027
2024-10-18,North,110939.71,3345,175,4466.08,22752,0.0291,0.8643
2024-10-18,South,72077.78,1636,91,3778.6,14461,0.0251,0.8869
2024-10-18,West,23406.54,2478,89,8489.97,21605,0.0323,0.8864
2024-10-19,East,58087.62,1532,129,6440.160999999999,24122,0.0308,0.8102
2024-10-19,North,50410.52,1904,85,4463.284,11766,0.0341,0.8679
2024-10-19,South,34116.98,1653,63,3296.538,9765,0.0347,0.8905
2024-10-19,West,32438.63,1592,47,1804.936,8582,0.0296,0.853
2024-10-20,East,42165.33,2109,49,3047.688,8267,0.0249,0.8835
2024-10-20,North,50793.48,2109,122,2580.235,18315,0.0294,0.9027
2024-10-20,South,46494.22,1835,58,2528.862,7888,0.0284,0.9074
2024-10-20,West,37054.96,1597,76,2409.197,6874,0.0191,0.8916
2024-10-21,East,38324.96,2009,135,2701.55,19197,0.0304,0.9141
2024-10-21,North,77566.14,3592,185,4501.3,16925,0.0302,0.8953
2024-10-21,South,99812.55,1587,87,2319.24,12415,0.0169,0.8783
2024-10-21,West,66573.21,1255,83,4958.37,11224,0.034,0.8931
2024-10-22,East,42109.04,3020,118,4243.99,11760,0.0298,0.8816
2024-10-22,North,53167.65,3539,79,3239.18,16025,0.0272,0.8804
2024-10-22,South,36670.27,2363,54,5318.88,7983,0.0205,0.8465
2024-10-22,West,49971.97,2558,132,3746.21,19109,0.0282,0.8621
2024-10-23,East,35757.25,2790,157,2306.76,21992,0.0298,0.858
2024-10-23,North,63798.01,2963,87,4743.84,17694,0.0202,0.9075
2024-10-23,South,66177.34,2738,40,3400.03,11404,0.0155,0.9387
2024-10-23,West,28934.62,2072,104,4201.32,7947,0.0325,0.9108
2024-10-24,East,64258.4,3951,120,3175.27,9185,0.0321,0.8841
2024-10-24,North,36351.61,4368,98,8638.62,14614,0.0336,0.8401
2024-10-24,South,44500.63,2201,227,5888.64,18065,0.0307,0.9173
2024-10-24,West,50722.67,1763,102,5511.03,17093,0.025,0.8858
2024-10-25,East,55640.6,2211,96,2934.69,20865,0.032,0.9015
2024-10-25,North,57863.46,3166,110,5172.34,12871,0.0257,0.885
2024-10-25,South,55218.38,2029,105,2856.31,7579,0.0345,0.8835
2024-10-25,West,68889.42,1871,48,3555.79,12727,0.0304,0.8989
2024-10-26,East,98844.88,2470,51,3274.271,8154,0.0294,0.8991
2024-10-26,North,44342.02,1196,157,2216.69,18728,0.0309,0.8837
2024-10-26,South,46926.75,1381,53,6027.7210000000005,11511,0.0316,0.8609
2024-10-26,West,31510.93,1086,21,2097.032,4460,0.031,0.878
2024-10-27,East,28871.92,2071,61,6499.185,13407,0.0239,0.8785
2024-10-27,North,46977.49,2137,118,3149.531,14516,0.0297,0.9206
2024-10-27,South,43281.37,1151,83,6350.54,12218,0.0324,0.9075
2024-10-27,West,48808.15,2006,121,2439.36,4325,0.0312,0.8864
2024-10-28,East,41905.7,2428,202,5177.31,15949,0.0269,0.8959
2024-10-28,North,82146.77,2485,118,2403.97,12955,0.035,0.9175
2024-10-28,South,69648.7,1328,90,6166.82,7273,0.0304,0.8869
2024-10-28,West,67019.26,1677,54,3326.48,12870,0.0223,0.887
2024-10-29,East,43599.15,2329,175,5007.56,16478,0.0311,0.9161
2024-10-29,North,91293.82,1715,114,3872.25,11044,0.0332,0.8963
2024-10-29,South,86428.28,3613,50,4419.62,18367,0.0289,0.8984
2024-10-29,West,46100.63,2943,171,6026.71,15034,0.0297,0.8445
2024-10-30,East,42595.16,3547,169,5810.77,16100,0.0273,0.8848
2024-10-30,North,67774.01,1430,216,4427.07,15276,0.0311,0.8982
2024-10-30,South,54463.95,2412,108,4790.16,16471,0.0306,0.8444
2024-10-30,West,38744.86,1341,111,9098.42,16798,0.0302,0.8882
2024-10-31,East,60573.47,2846,97,5078.72,17999,0.0325,0.8667
2024-10-31,North,54739.99,1766,108,4488.95,15906,0.0265,0.8768
2024-10-31,South,34391.58,2734,113,5756.9,12101,0.0277,0.8834
2024-10-31,West,59124.94,2036,43,5686.22,19200,0.0307,0.8379
2024-11-01,East,66822.06,1724,86,3511.85,15604,0.0268,0.8471
2024-11-01,North,58972.28,2938,159,2896.9,10495,0.0263,0.8489
2024-11-01,South,40249.08,2554,47,2711.61,13586,0.0292,0.8712
2024-11-01,West,65943.45,2199,42,3949.76,11436,0.0219,0.9188
2024-11-02,East,66317.17,1663,143,5812.890999999999,8023,0.0219,0.8644
2024-11-02,North,52764.77,2207,144,2747.437,16715,0.0275,0.8133
2024-11-02,South,58078.86,1270,105,2106.363,8096,0.028,0.9306
2024-11-02,West,47757.54,1327,91,3821.118,7806,0.0334,0.8264
2024-11-03,East,27229.77,2217,77,4220.706,16381,0.027,0.9105
2024-11-03,North,60469.18,1684,112,2542.365,9464,0.0358,0.887
2024-11-03,South,31969.59,988,66,3918.509,13708,0.0293,0.8631
2024-11-03,West,29189.87,1602,67,5314.840999999999,15939,0.0301,0.8838
2024-11-04,East,51409.91,2974,91,3952.25,9816,0.033,0.9129
2024-11-04,North,52032.04,2298,192,7002.87,13917,0.0294,0.8498
2024-11-04,South,62639.91,1559,88,4911.83,12577,0.0315,0.9094
2024-11-04,West,54303.83,2659,52,3428.66,12810,0.0354,0.8856
2024-11-05,East,62493.05,2388,81,4686.22,10080,0.0305,0.9083
2024-11-05,North,65788.67,3382,173,2765.75,10706,0.031,0.8768
2024-11-05,South,61233.93,2341,124,5512.04,8118,0.0313,0.8553
2024-11-05,West,40285.25,2032,78,3554.13,10466,0.0318,0.9031
2024-11-06,East,71419.68,2035,111,4352.16,23052,0.0289,0.9114
2024-11-06,North,100906.69,3532,93,4472.68,14619,0.028,0.89
2024-11-06,South,44084.95,2148,96,2894.07,12206,0.034,0.895
2024-11-06,West,60192.45,1828,109,3211.23,14133,0.0252,0.9135
2024-11-07,East,49114.46,1998,159,3506.89,12598,0.0278,0.9213
2024-11-07,North,51439.17,4172,151,3433.81,16014,0.0337,0.89
2024-11-07,South,52008.98,1702,73,4060.3,16839,0.0281,0.9259
2024-11-07,West,51742.77,2820,141,4416.41,9463,0.0303,0.9115
2024-11-08,East,100533.67,2486,146,4108.52,14501,0.0314,0.8384
2024-11-08,North,32320.79,2661,181,4377.59,16079,0.0245,0.9208
2024-11-08,South,57204.48,1985,115,4668.07,14794,0.0266,0.9019
2024-11-08,West,46341.12,1645,152,4397.34,14835,0.0197,0.9131
2024-11-09,East,40435.07,2158,60,3099.32,10030,0.0259,0.9054
2024-11-09,North,55206.76,2561,64,3291.82,10895,0.0354,0.9061
2024-11-09,South,28369.11,1511,80,2743.02,8781,0.02,0.8651
2024-11-09,West,27907.79,1093,84,4598.601,6837,0.0364,0.8776
2024-11-10,East,45860.04,2148,68,1791.972,12761,0.0272,0.9126
2024-11-10,North,63950.74,1622,110,3497.802,11683,0.036,0.9024
2024-11-10,South,45257.22,1418,56,6843.011,6276,0.0346,0.879
2024-11-10,West,31834.29,1412,41,3284.162,12100,0.0249,0.8752
2024-11-11,East,47158.3,4594,157,5109.69,16465,0.0342,0.9282
2024-11-11,North,38175.97,2871,82,6500.48,16226,0.0259,0.8717
2024-11-11,South,70384.29,2719,131,6538.26,20927,0.0268,0.8634
2024-11-11,West,64888.36,2796,69,3878.85,12124,0.0295,0.8865
2024-11-12,East,68992.62,2719,84,8489.27,13135,0.0261,0.8455
2024-11-12,North,57426.62,3342,140,5515.5,19324,0.0293,0.9076
2024-11-12,South,37819.21,1255,86,3593.9,8414,0.0333,0.8035
2024-11-12,West,67911.27,2417,95,5798.25,12462,0.0317,0.874
2024-11-13,East,54556.73,1888,170,1630.95,14769,0.0203,0.8253
2024-11-13,North,40642.45,2588,162,5322.68,11556,0.0351,0.8378
2024-11-13,South,46438.54,2558,53,6162.66,21823,0.0331,0.8535
2024-11-13,West,43514.59,2070,96,3908.14,16461,0.0352,0.8566
2024-11-14,East,64117.36,2337,108,7127.97,15184,0.0319,0.8924
2024-11-14,North,80474.72,2416,123,3915.15,12235,0.0331,0.9132
2024-11-14,South,91465.7,2628,207,4883.59,21536,0.0311,0.8959
2024-11-14,West,63360.31,1933,92,3976.27,9080,0.0261,0.9118
2024-11-15,East,84252.69,2060,139,2745.25,7807,0.0235,0.8721
2024-11-15,North,38450.32,2334,118,7931.45,17388,0.0278,0.9107
2024-11-15,South,42887.42,3117,137,4457.61,14494,0.0325,0.8717
2024-11-15,West,44413.23,1951,99,3957.48,12914,0.0345,0.8688
2024-11-16,East,66884.35,2166,58,3864.231,11387,0.0306,0.9224
2024-11-16,North,47443.25,1294,74,5551.223999999999,16259,0.0329,0.8817
2024-11-16,South,74326.02,1476,48,1825.656,9629,0.0276,0.9276
2024-11-16,West,19177.78,1419,62,3453.1420000000003,8709,0.0311,0.8739
2024-11-17,East,53346.73,1682,84,3418.898,10220,0.025,0.8631
2024-11-17,North,45655.7,1824,108,5523.896,15985,0.0295,0.8847
2024-11-17,South,25015.03,1742,66,3359.811,10785,0.0229,0.905
2024-11-17,West,27303.31,1206,83,1914.535,11034,0.0238,0.9222
2024-11-18,East,100919.39,1844,183,3381.33,12414,0.0253,0.9029
2024-11-18,North,65010.0,1800,115,4208.72,25185,0.0278,0.9061
2024-11-18,South,69303.69,2117,86,2748.89,14539,0.0304,0.8782
2024-11-18,West,87815.04,1912,107,3701.96,10055,0.0214,0.8876
2024-11-19,East,75233.03,3179,116,6955.21,22549,0.0293,0.9001
2024-11-19,North,46332.01,2944,180,4435.05,21921,0.0242,0.8363
2024-11-19,South,60454.59,2529,101,5313.66,13689,0.032,0.9151
2024-11-19,West,52970.86,1552,69,4000.15,10098,0.0303,0.9242
2024-11-20,East,49345.83,2631,136,1899.59,13142,0.0292,0.896
2024-11-20,North,83093.21,2715,62,5675.33,16826,0.0282,0.9097
2024-11-20,South,35555.32,1633,91,4209.76,15810,0.0263,0.8661
2024-11-20,West,46540.84,1241,181,4360.19,11868,0.0277,0.9163
2024-11-21,East,69072.65,2559,111,5016.27,20656,0.0238,0.8779
2024-11-21,North,61095.89,2893,199,2430.64,11417,0.0342,0.8851
2024-11-21,South,47133.95,3810,57,2767.54,17100,0.0294,0.9233
2024-11-21,West,43291.83,2414,79,3441.37,15522,0.033,0.9156
2024-11-22,East,46095.23,2454,183,5407.57,14267,0.0357,0.9212
2024-11-22,North,76190.48,4177,142,2894.9,27941,0.0288,0.9145
2024-11-22,South,56130.9,1960,61,3676.42,15053,0.0267,0.9014
2024-11-22,West,58919.47,1612,131,5213.4,12393,0.0242,0.8889
2024-11-23,East,77014.11,1724,109,2519.986,7945,0.0321,0.8906
2024-11-23,North,41557.34,2028,145,3713.304,17836,0.0271,0.8835
2024-11-23,South,25730.37,957,63,2311.008,9590,0.0301,0.8832
2024-11-23,West,37222.22,859,69,4616.297,10667,0.0315,0.9028
2024-11-24,East,39012.33,2390,86,2660.133,11964,0.0292,0.8867
2024-11-24,North,66864.66,1286,43,2688.168,9555,0.0301,0.898
2024-11-24,South,44412.25,1682,70,2187.367,5437,0.0325,0.9046
2024-11-24,West,42864.45,1140,96,2344.748,6378,0.0105,0.9004
2024-11-25,East,31310.59,2289,119,2665.58,13702,0.0312,0.9238
2024-11-25,North,92473.08,1949,278,3499.02,27472,0.0244,0.8657
2024-11-25,South,67212.57,2268,235,5263.96,22555,0.0308,0.9176
2024-11-25,West,71423.04,1963,56,6296.24,8931,0.0332,0.8891
2024-11-26,East,60685.46,3861,127,3474.82,10308,0.0343,0.9076
2024-11-26,North,50906.03,2477,106,4332.22,22834,0.0259,0.9315
2024-11-26,South,59887.99,2507,92,3935.45,29111,0.0239,0.8977
2024-11-26,West,46760.29,3470,116,5885.74,11626,0.0327,0.8977
2024-11-27,East,84260.35,1997,84,3702.91,21732,0.026,0.891
2024-11-27,North,79366.94,4542,117,4948.57,26059,0.0255,0.8849
2024-11-27,South,52912.75,2608,80,4511.35,15050,0.0309,0.8393
2024-11-27,West,46154.98,1250,62,6382.69,19834,0.0313,0.8726
2024-11-28,East,95896.25,3002,38,4016.11,13227,0.0312,0.8934
2024-11-28,North,129181.87,4087,153,6287.95,21325,0.0309,0.8995
2024-11-28,South,48617.16,1611,75,6620.33,14454,0.0288,0.8866
2024-11-28,West,45658.6,2175,98,7169.6,18682,0.0288,0.8652
2024-11-29,East,174874.05,5004,159,6469.14,43200,0.033,0.8823
2024-11-29,North,168885.025,5388,109,6678.93,70914,0.0306,0.8851
2024-11-29,South,198968.5,5612,140,4599.795,38847,0.0279,0.9196
2024-11-29,West,112032.7,4256,64,5241.72,20313,0.0275,0.9091
2024-11-30,East,139302.525,3076,104,4909.968,48414,0.0326,0.9025
2024-11-30,North,94020.15,4462,167,3542.6159999999995,37863,0.0309,0.8565
2024-11-30,South,62419.175,2804,93,7858.5675,39792,0.0269,0.8814
2024-11-30,West,145685.2,2526,97,2900.562,22206,0.0277,0.9044
2024-12-01,East,60178.975,2288,63,9419.1405,32571,0.0333,0.8573
2024-12-01,North,126638.725,2568,199,2611.0245,36372,0.0205,0.8713
2024-12-01,South,78469.775,3114,97,3879.267,28140,0.0311,0.8905
2024-12-01,West,90011.875,2584,92,3083.7975,16071,0.0306,0.9077
2024-12-02,East,190801.25,4432,224,5282.7300000000005,62505,0.0153,0.8858
2024-12-02,North,234948.45,6738,135,5867.3550000000005,58527,0.0244,0.9075
2024-12-02,South,124437.7,3364,137,4125.0,47391,0.0303,0.9066
2024-12-02,West,133264.725,3370,138,5187.09,41343,0.0277,0.888
2024-12-03,East,46801.44,2046,134,1976.2,11825,0.0226,0.8763
2024-12-03,North,44092.16,2458,79,3114.74,6999,0.0348,0.8725
2024-12-03,South,56001.71,2118,139,6092.2,11320,0.0267,0.8461
2024-12-03,West,33853.89,1437,112,5750.29,14893,0.0257,0.8833
2024-12-04,East,95117.25,1588,94,2268.95,12397,0.024,0.8836
2024-12-04,North,95795.34,2102,138,9114.7,22298,0.0274,0.8842
2024-12-04,South,36242.48,2307,74,4881.38,12528,0.0361,0.871
2024-12-04,West,43863.07,2987,83,2575.19,8972,0.0285,0.9156
2024-12-05,East,55371.48,2829,214,2944.5,17453,0.0337,0.8865
2024-12-05,North,90326.69,2489,240,2846.88,12849,0.0303,0.8738
2024-12-05,South,29058.42,1147,95,4454.15,14570,0.0251,0.8979
2024-12-05,West,50047.11,1447,162,4406.54,7964,0.0368,0.9275
2024-12-06,East,69160.34,1937,221,3582.72,10409,0.0328,0.8662
2024-12-06,North,53204.12,2347,107,4663.27,21783,0.0182,0.8956
2024-12-06,South,53812.07,1731,114,3483.8,12074,0.031,0.8756
2024-12-06,West,41188.3,1966,30,2579.63,9973,0.0259,0.8999
2024-12-07,East,32059.82,1447,144,5695.339999999999,12445,0.0303,0.8893
2024-12-07,North,33180.17,3099,153,2930.004,13267,0.0249,0.9075
2024-12-07,South,39118.69,1553,52,3498.621,8511,0.0317,0.8884
2024-12-07,West,53762.27,933,80,2915.787,4827,0.0355,0.8399
2024-12-08,East,44831.09,1966,73,2024.617,13497,0.0345,0.8807
2024-12-08,North,119429.45,2367,84,2893.037,11233,0.0301,0.9098
2024-12-08,South,42359.38,1948,59,1718.682,11120,0.0261,0.9125
2024-12-08,West,42301.86,1063,53,3692.01,8744,0.0351,0.9116
2024-12-09,East,65476.05,2653,85,4589.15,15883,0.0252,0.8239
2024-12-09,North,50262.15,2613,203,1931.33,12540,0.0332,0.9105
2024-12-09,South,53501.53,3033,128,3221.71,10471,0.0166,0.8966
2024-12-09,West,60554.4,1490,78,5710.7,14640,0.0231,0.9025
2024-12-10,East,55953.35,2009,104,9630.48,19110,0.0341,0.9068
2024-12-10,North,46229.83,2428,121,4961.64,16101,0.0212,0.8603
2024-12-10,South,51218.27,2739,157,5541.55,17390,0.025,0.8619
2024-12-10,West,27264.59,1666,47,3092.58,10662,0.0368,0.8986
2024-12-11,East,60172.96,4018,144,4290.52,17242,0.034,0.8665
2024-12-11,North,41657.18,3350,183,3936.26,21020,0.0201,0.9144
2024-12-11,South,65845.84,1818,63,2421.12,10683,0.0298,0.8997
2024-12-11,West,42734.41,1422,111,3005.56,10417,0.0302,0.8906
2024-12-12,East,54790.5,1606,192,3119.2,13138,0.0289,0.8836
2024-12-12,North,41151.14,2626,99,1728.34,19789,0.0236,0.9171
2024-12-12,South,41805.32,1621,133,5690.55,9988,0.0368,0.8703
2024-12-12,West,81556.25,3380,108,3281.48,10778,0.0245,0.8703
2024-12-13,East,62467.25,3187,259,6631.56,14737,0.0226,0.8177
2024-12-13,North,74501.4,2636,134,4315.47,11812,0.0261,0.9172
2024-12-13,South,56370.7,2142,56,3915.16,22729,0.0294,0.8673
2024-12-13,West,57819.23,2165,107,4265.22,11425,0.0355,0.8686
2024-12-14,East,54561.74,1430,150,2029.454,10705,0.0256,0.8482
2024-12-14,North,56228.65,1968,46,3520.188,12851,0.0307,0.8824
2024-12-14,South,26829.06,2124,68,3099.404,9143,0.0277,0.8575
2024-12-14,West,39090.62,1453,96,2962.652,10567,0.0265,0.8367
2024-12-15,East,100713.51,2292,106,3918.978,12644,0.0294,0.8691
2024-12-15,North,92373.48,3319,200,3054.3519999999994,8905,0.0343,0.8999
2024-12-15,South,59095.170000000006,3135,230,1516.508,12058,0.0298,0.9241
2024-12-15,West,90535.302,2580,208,2157.463,9408,0.0331,0.8336
2024-12-16,East,91500.048,6070,134,4823.76,11212,0.0349,0.8353
2024-12-16,North,116519.544,2610,318,4827.17,20651,0.0327,0.8927
2024-12-16,South,116667.738,2847,202,11759.42,22473,0.0201,0.9238
2024-12-16,West,126702.684,3739,244,5877.4,28807,0.0284,0.8807
2024-12-17,East,99874.926,3514,428,2550.47,14721,0.0325,0.9054
2024-12-17,North,105842.232,4591,332,6923.12,15432,0.0213,0.8573
2024-12-17,South,103768.704,3763,272,4599.3,9879,0.0167,0.8831
2024-12-17,West,32833.674,2955,278,4121.16,8396,0.03,0.9055
2024-12-18,East,131293.386,3319,258,7740.63,39498,0.0235,0.9077
2024-12-18,North,151429.428,5130,376,4975.02,19638,0.0263,0.8914
2024-12-18,South,93552.66,3780,294,4503.83,10611,0.0349,0.8899
2024-12-18,West,75334.392,3172,200,2559.77,14201,0.0269,0.8873
2024-12-19,East,107483.022,2668,184,4484.35,23762,0.0286,0.8862
2024-12-19,North,126892.692,4252,586,6808.1,22175,0.0266,0.8459
2024-12-19,South,134759.034,3438,602,3855.57,14843,0.029,0.8825
2024-12-19,West,86737.482,3063,234,7204.06,15341,0.0303,0.9252
2024-12-20,East,119794.392,4788,204,3998.01,15268,0.0207,0.8928
2024-12-20,North,114266.34,4572,390,3803.16,11280,0.0284,0.89
2024-12-20,South,109245.942,4068,186,3358.58,10402,0.0328,0.9185
2024-12-20,West,60465.672000000006,2167,168,7020.57,9298,0.0325,0.898
2024-12-21,East,88855.72200000001,2088,472,3958.724,7686,0.0262,0.8893
2024-12-21,North,78603.28199999999,1974,188,3685.052,18966,0.0264,0.9294
2024-12-21,South,116347.68,2478,202,4586.092,9899,0.0331,0.9115
2024-12-21,West,51857.64,2257,84,3189.55,15854,0.0316,0.9179
2024-12-22,East,73757.26800000001,2788,238,2801.68,6459,0.0332,0.9012
2024-12-22,North,84255.732,2722,360,3352.44,12478,0.0319,0.871
2024-12-22,South,81680.706,2602,150,2801.316,11046,0.0367,0.8936
2024-12-22,West,87569.55,1857,126,2006.151,5977,0.0358,0.8514
2024-12-23,East,94516.506,3832,244,6814.68,19403,0.0204,0.9007
2024-12-23,North,118091.862,3516,220,5241.21,16380,0.0288,0.9158
2024-12-23,South,84726.126,2413,152,4137.82,13615,0.0134,0.895
2024-12-23,West,159431.77800000002,3730,218,7639.5,16416,0.028,0.872
2024-12-24,East,138820.73400000003,3459,454,4582.59,17912,0.0248,0.8515
2024-12-24,North,187262.388,4080,358,3289.63,34153,0.0273,0.9196
2024-12-24,South,124330.068,2389,186,3713.2,10700,0.0311,0.9136
2024-12-24,West,81807.588,4254,174,1728.69,9656,0.0293,0.9011
2024-12-25,East,110663.712,4147,226,4989.73,9535,0.0329,0.8761
2024-12-25,North,76874.508,5268,228,5525.06,13457,0.0219,0.8804
2024-12-25,South,68457.096,3397,496,5221.29,21130,0.0278,0.8466
2024-12-25,West,114058.152,2839,174,4196.63,11195,0.0303,0.8969
2024-12-26,East,88779.042,3405,172,5920.83,14918,0.027,0.8954
2024-12-26,North,108722.952,3501,220,3734.47,15006,0.0348,0.8667
2024-12-26,South,86071.78800000002,3883,632,4313.03,13595,0.0269,0.9127
2024-12-26,West,98601.75,1786,126,4093.99,22714,0.0137,0.8675
2024-12-27,East,140839.362,3504,302,3706.73,15180,0.0235,0.9237
2024-12-27,North,239301.27,4930,184,6126.38,17008,0.0287,0.89
2024-12-27,South,67610.88,2331,288,4648.83,12720,0.0277,0.9208
2024-12-27,West,98538.732,2425,142,5393.71,12772,0.0335,0.8968
2024-12-28,East,60674.994000000006,2847,150,7453.264,12980,0.029,0.8745
2024-12-28,North,85783.89600000001,3640,198,3037.342,11080,0.0245,0.808
2024-12-28,South,41734.224,2634,72,2934.022,10500,0.0325,0.8786
2024-12-28,West,44993.79,2149,132,4282.74,7083,0.0232,0.8923
2024-12-29,East,92429.082,1506,238,1996.498,6862,0.0361,0.8564
2024-12-29,North,132147.198,3507,240,1343.748,7678,0.0345,0.9039
2024-12-29,South,163953.36,2062,194,4300.163,11942,0.0342,0.913
2024-12-29,West,54126.162,1908,132,3618.706,9310,0.0291,0.9081
